company,date,work_type,job,question,answer
페이스북코리아(유),2020년 상반기,신입,고객센터관리자,SUMMARY ,"
CAPM-certified project coordinator studying Management Information Systems at OOOO OOOO University. After working at OOOO and Facebook as a project coordinator, I went back to school to explore an interest in computer science, however, upon some years of pursuing this path, I realized my passion instead sat in the intersection of project management and technology. I hope this internship will align my newfound passion with my CAPM learnings.  
"
페이스북코리아(유),2020년 상반기,신입,고객센터관리자,EXPERIENCE-Project Coordinator / OOOO,"
-Organized, tagged, translated, and uploaded approximately 100 business specification and design documents weekly to an internal database for engineers and project managers to reference. -Created new web pages for internal website for new products and new services; researched product/service and included on website. -Collaborated with professional services and engineering teams to create 1-2 metrics reports on a quarterly basis using internal database management system and Excel to ensure the best data management. -Created and updated monthly and weekly portfolios with Excel spreadsheets in order to understand and communicate portfolio changes to project sponsors, including directors, ensuring portfolios aligned with professional services and engineering departmental roadmaps.                         
"
페이스북코리아(유),2020년 상반기,신입,고객센터관리자,EXPERIENCE-Customer Service Representative / OOOO,"
-Resolved an average of 800 calls monthly, exceeding manager expectations and receiving high customer satisfaction ratings for resolving inbound requests from customers in a friendly and timely manner. -Provided high-level customer service including website navigation, bank charge disputes, account management, and billing requests. -Assessed and customized service solutions based on the specific customer need by building rapport with each individual and ensuring high satisfaction with the level of support provided.                          
"
페이스북코리아(유),2020년 상반기,신입,고객센터관리자,EXPERIENCE-Project Coordinator / Facebook,"
-Improved onboarding process by identifying gaps in new hire training and creating FAQ wiki for new employees on basic IT issues to alleviate the workload of technicians. -Implemented special projects that enhanced new hire IT training such as creating a stop motion video on the fundamentals of project management. -Facilitated new hire IT trainings for 5-30 employees to teach security information and equipment set-up as well as implementing a self- guided training to improve efficiency. -Imaged over 700 computers for donation to community partners over a 2-3-week period and updated inventory records creating reports in Salesforce for management to track.                         
"
페이스북코리아(유),2020년 상반기,신입,고객센터관리자,EDUCATION,"
Bachelor of Science in Business Administration - Management Information Systems University of OOOO - OOOO / OOOO, WI 2014  
"
페이스북코리아(유),2020년 상반기,신입,고객센터관리자,CERTIFICATIONS,"
Professional Scrum Master 1 - 2015 OOO.org  Certified Associate in Project Management - 2014 Project Management Institute  Project Management Trade School - 2014 OOO  
"
페이스북코리아(유),2020년 상반기,신입,고객센터관리자,SKILLS,"
Technical Skills: SQL, HTML, Javascript, Java, Python, Visual StudioProject Management: Agile Methodologies, Project Management Life Cycle, Scrum FrameworkSoft Skills: Business Development, Marketing Strategy, Partnership Development                         
"
넷플릭스서비시스코리아(유),2020년 상반기,신입,고객센터관리자,SUMMARY ,"
CAPM-certified project coordinator studying Management Information Systems at OOOO OOOO University. After working at OOOO and OOOO as a project coordinator, I went back to school to explore an interest in computer science, however, upon some years of pursuing this path, I realized my passion instead sat in the intersection of project management and technology. I hope this internship will align my newfound passion with my CAPM learnings.                         
"
넷플릭스서비시스코리아(유),2020년 상반기,신입,고객센터관리자,EXPERIENCE-Project Coordinator / OOOO,"
-Organized, tagged, translated, and uploaded approximately 100 business specification and design documents weekly to an internal database for engineers and project managers to reference. -Created new web pages for internal website for new products and new services; researched product/service and included on website. -Collaborated with professional services and engineering teams to create 1-2 metrics reports on a quarterly basis using internal database management system and Excel to ensure the best data management. -Created and updated monthly and weekly portfolios with Excel spreadsheets in order to understand and communicate portfolio changes to project sponsors, including directors, ensuring portfolios aligned with professional services and engineering departmental roadmaps.                         
"
넷플릭스서비시스코리아(유),2020년 상반기,신입,고객센터관리자,EXPERIENCE-Customer Service Representative / Netflix,"
-Resolved an average of 800 calls monthly, exceeding manager expectations and receiving high customer satisfaction ratings for resolving inbound requests from customers in a friendly and timely manner. -Provided high-level customer service including website navigation, bank charge disputes, account management, and billing requests. -Assessed and customized service solutions based on the specific customer need by building rapport with each individual and ensuring high satisfaction with the level of support provided.                          
"
넷플릭스서비시스코리아(유),2020년 상반기,신입,고객센터관리자,EXPERIENCE-Project Coordinator / OOOO,"
-Improved onboarding process by identifying gaps in new hire training and creating FAQ wiki for new employees on basic IT issues to alleviate the workload of technicians. -Implemented special projects that enhanced new hire IT training such as creating a stop motion video on the fundamentals of project management. -Facilitated new hire IT trainings for 5-30 employees to teach security information and equipment set-up as well as implementing a self- guided training to improve efficiency. -Imaged over 700 computers for donation to community partners over a 2-3-week period and updated inventory records creating reports in Salesforce for management to track.                         
"
넷플릭스서비시스코리아(유),2020년 상반기,신입,고객센터관리자,EDUCATION,"
Bachelor of Science in Business Administration - Management Information Systems University of OOOO - OOOO / OOOO, WI 2014                         
"
넷플릭스서비시스코리아(유),2020년 상반기,신입,고객센터관리자,CERTIFICATIONS,"
Professional Scrum Master 1 - 2015 OOO.org  Certified Associate in Project Management - 2014 Project Management Institute  Project Management Trade School - 2014 OOO                         
"
넷플릭스서비시스코리아(유),2020년 상반기,신입,고객센터관리자,SKILLS,"
Technical Skills: SQL, HTML, Javascript, Java, Python, Visual StudioProject Management: Agile Methodologies, Project Management Life Cycle, Scrum FrameworkSoft Skills: Business Development, Marketing Strategy, Partnership Development                         
"
㈜국민은행,2019년 하반기,신입,인바운드상담원,귀하가 KB국민은행에 지원하는 이유는 무엇인지 약술하십시오.,"
KB 국민 은행은 국가 고객 만족도 (NCSI) 1위를 12회 걸쳐서 은행권 최초로 수상하며 국내 금융 부분에서 최고의 자리를 고수하고 있습니다. 저는 국민은행이 고객의 소중함을 가장 잘 아는 은행이라고 생각합니다. 국민 은행은 고객 만족도 1위에 그치지 않고 고객 만족을 위해 KB 경영 연구소를 지속해서 운영하며, 지속적인 스마트 시장 공약으로 은행 최초로 자영업자, 중소기업을 위한 KB bridge 애플리케이션 출시 등을 통해 국내 고객의 큰 호응을 받고 있습니다. 국민 은행에 근무하는 현직 선배로부터 은행의 행원을 포함한 여러 직원분에 모습을 알아가면서 회사에 대한 믿음과 매력을 동시에 느낄 수 있었습니다. 외향적인 성격과 탐구하는 성향을 가진 저는 고객의 최고 만족을 위해 빠른 습득력과 정보 분석력으로 끊임없이 행원에 대한 정보를 습득하고 고교 시절 많은 사람을 만나며 쌓은 작은 경험을 고객과의 신뢰를 쌓는, 고객에게 만족 받는 인정받는 큰 경험으로 끌어내겠습니다.아쉬운점 1  
"
㈜국민은행,2019년 하반기,신입,인바운드상담원,"귀하가 생각하는 ‘은행원에게 가장 중요한 가치’는 무엇이며, 그 이유는 무엇인지 약술하십시오. ","
""파도 속 공감"" 은행원에게 가장 중요한 가치는 공감입니다. 우리 은행원은 처음부터 끝까지 고객님의 옆을 한결같이 지키는 동반자의 역할을 수행합니다. 금융시장은 시간이 흐름에 따라 더욱더 빠르게 바뀌어 가고 있으며 그에 따른 금융정보 또한 파도 같이 밀려 들어오고 있습니다. 우리 은행원은 불안하고 고민을 하며 속을 태우고 있는 고객님마다 마음을 헤아리며 교감할 수 있어야 합니다. 같은 심정으로 고객님을 마주하게 된다면 가장 고객님께 알맞은 정보를 드릴 수 있기 때문입니다. 아쉬운점 1어떤 때에 갑자기 필요하여지는 것을 고객님에게 제공해드릴 수 있다면 은행을 방문하는 고객님과 고객님의 가족의 마음을 편해지게 해 드릴 수 있을 것이고 이 점은 은행원의 가장 큰 목표라고 생각합니다. 공감은 은행원의 첫걸음이자 마지막까지 가지고 가야 할 필수 가치이며 저 또한 고등학교 임원을 맡으며 경험한 공감으로 국민은행에서 고객을 위해 저의 역량을 펼치고 싶습니다. 아쉬운점 2  
"
㈜국민은행,2019년 하반기,신입,인바운드상담원,주변사람들로부터 책임감 있게 일을 처리한다는 평가를 받았던 경험이나 사례가 있다면 소개해주십시오.,"
전교 부회장으로 대의원회의 건의 사항을 해결하며 좋은 평가를 받은 사례가 있습니다. 학생회의 내부 상황과 학교의 각종 정보는 학생들이 알기 힘들었고 저는 학생회가 학생을 대표하는 역할인 만큼 정보 전달은 중요하며 직책을 맡겨준 것에 대한 보답은 중요하다고 생각했습니다. 그에 대의원회의 회의록을 게시판에 공개하였고 건의 사항에 대한 진행도를 회의 후에 한 달 안에 공개를 원칙으로 하며 공개하였으며 공약을 이행하면서 학생의 의견을 조사하여 보다 학생을 위한 방향으로 공약을 시행하였습니다. 연임이 아닌 학생회 일원으로 정보조사, 의견 수렴, 캠페인 등을 나서 도맡아 하기 위해 노력했습니다. 회장단의 임기가 끝날 무렵 5개 중 4개의 공약을 이행하며 친구들에게 ‘이런 학생회 처음이다’, ‘건의 사항이 처음으로 해결됐다.’ 등의 좋은 평가를 받을 수 있었습니다. 좋은점 1  
"
㈜국민은행,2019년 하반기,신입,인바운드상담원,"소속된 집단(동아리, 학교, 아르바이트, 인턴 등)의 동료와 함께 추진 또는 실행한 경험 중 가장 기억에 남는 것은 무엇인지 서술하십시오. ","
회장단 공약으로 교복 은행을 추진한 경험이 있습니다. 교복 은행이란 필요한 학생이 저렴한 가격으로 구매할 수 있는 일종의 교복 물려주기 제도입니다. 준비하며 여러 난관에 부딪혔는데 그중 가장 큰 것은 교복 재고 부족이었습니다. 학생회가 모은 교복의 수는 사전 조사한 교복의 수보다 모자랐고 그에 대한 해결책을 모색하였습니다. 졸업식 때 선배들에게 교복을 받으며 감사의 표시로 작은 선물을 하는 방안이 나왔고 이를 시행하기 위해 회장은 전교생 모임 자리에서 공지를 진행하였고 저는 감사 표시에 사용할 예산을 결재받기 위해 담당 선생님, 교장 선생님을 찾아뵈며 재가를 받았습니다. 결과 많은 양의 교복이 모여졌고 교복 은행을 시행할 수 있었습니다. 해당 제도를 처음 시도하며 학생들이 생각하는 적당한 가격, 개최 횟수 등 학생의 니즈를 파악하며 학생회 친구들과 함께 밤샘 회의를 진행하였고 만족도 80% 이상으로 성공적으로 개최했던 것이 기억에 남습니다.아쉬운점 1  도배 봉사를 한 경험이 있습니다. 한 어르신 집의 벽지를 모두 새로이 도배하는 작업이었고 재료를 사 온 뒤 어르신의 집에 도착하였습니다. 지도 선생님의 도움 아래 담당을 나누어 작업을 시작했습니다. 어르신께서는 작업하는 모습을 바라보고 계셨고 서로 각자에 담당에 맞게 재단하는 팀, 풀칠하는 팀, 거실 도배, 방 도배로 팀을 나누어 작업하였습니다. 작업하던 중 어르신께서 천장이 내려앉은 부분의 보수 문의를 하셨고 저와 팀원들은 담당 선생님께 부탁하여 지지할 나무를 구해왔습니다. 거실 팀과 작업이 끝난 저는 나무를 덧대며 천장을 보수 하였습니다. 장정 보수에만 2시간이 넘는 시간이 소요되었지만 역할을 분배하고 때로는 협력하며 어르신의 부탁을 모두 마무리 할 수 있었습니다.  저는 팀원들과 무언가 새로운 도전을 할 때 팀원들의 의견과 연관된 모든 사람의 의견을 한 번이라도 더 들으려고 노력합니다. 저의 이러한 자세는 협력의 방안이 새롭게 결정되고 그럼으로써 더 좋은 성과 내는데 한 걸음 다가갈 수 있다고 생각합니다.좋은점 1  
"
㈜국민은행,2019년 하반기,신입,인바운드상담원,"새로운 것을 처음 배울 때, 빠르고 효과적으로 습득할 수 있는 ‘본인만의 노하우’가 있다면 무엇인지 서술하십시오.","
""숨지 마라, 다시 해라, 당당해라"" 모르는 것을 당당히 말하고 배우는 자세가 중요하다고 생각합니다. 기초적인 부분을 배운 후 촬영 실습을 했습니다. 친구들은 실습을 진행해나가고 있었지만 저는 설정 버튼을 찾지 못해 진행을 못 하고 있었고 모두 잘하고 있는 가운데 민망했습니다. 하지만 모르는 것이고, 배우고 있는 과정이기에 당당히 친구와 선생님께 질문하였고 그에 대한 답변을 메모하고 실습을 이어나갔습니다. 모르는 것은 모른다고 말하며 방법을 물으며 답을 찾아 메모하는 습관을 지녔습니다. 이러한 습관은 다소 뻔뻔하게 보일 수 있지만 작은 실수 하나라도 놓치지 않으려는 것이 저의 비결이라고 생각합니다 ""상황을 먼저 인식하다"" 교과목을 공부하기 전 목차와 머리말을 보며 앞으로 학습할 것이 무엇인지 방향을 먼저 파악하였습니다. 머리말을 보며 방향을 파악하고 이론을 배우는 과정을 통해 하나의 분야에 2번 접근을 하게 되고 마지막으로 문제를 풀며 한 문제에 3번 이상 접근하였습니다. 방향을 알고 공부하는 것은 새로운 지식의 접근에 어색함을 줄여주는 역할을 하였고 하나의 문제를 세 차례에 걸쳐 학습하면서 이해도를 높여주었습니다. 팀 프로젝트를 진행할 때 먼저 주제와 해야 할 일을 도출하는 과정을 가지며 우리가 무엇을 할지 먼저 생각할 시간을 가졌습니다. 할 것의 주제, 방향을 먼저 학습하는 습관을 들이면서 새로이 배우는 것을 낯설지 않게 하는 환경을 만들었습니다. 낯설지 않은 만큼 어색하지도 않기에 더욱 집중하며 문제에 대해 친숙해지는 저만의 비결이 되었습니다. 좋은점 1  은행원은 고객님과의 신뢰가 우선으로 지켜져야 합니다. 만일 모르는 것을 들키지 않기 위해서 둘러내서 말을 하게 된다면 고객님과의 신뢰는 물론 고객님의 재정적 손실까지 미치게 됩니다. 그러므로 정확하지 않은 정보를 고민하는 자세와 방향성을 먼저 인식하는 것은 고객님과의 신뢰를 지키는 큰 하나의 수단이 될 것이며 새로운 금융상품이 빠르게 나오는 금융권에서 정보를 이해하는 데에 도움이 될 것으로 생각합니다.좋은점 2  
"
